Congo Dem. Rep.,1962,17486434,Africa,42.122,896.3146335
Congo Dem. Rep.,1967,19941073,Africa,44.056,861.5932424
Congo Dem. Rep.,1972,23007669,Africa,45.989,904.8960685
Congo Dem. Rep.,1977,26480870,Africa,47.804,795.757282
Congo Dem. Rep.,1982,30646495,Africa,47.784,673.7478181
Congo Dem. Rep.,1987,35481645,Africa,47.412,672.774812
Congo Dem. Rep.,1992,41672143,Africa,45.548,457.7191807
Congo Dem. Rep.,1997,47798986,Africa,42.587,312.188423
Congo Dem. Rep.,2002,55379852,Africa,44.966,241.1658765
Congo Dem. Rep.,2007,64606759,Africa,46.462,277.5518587
Congo Rep.,1952,854885,Africa,42.111,2125.621418
Congo Rep.,1957,940458,Africa,45.053,2315.056572
Congo Rep.,1962,1047924,Africa,48.435,2464.783157
Congo Rep.,1967,1179760,Africa,52.04,2677.939642
Congo Rep.,1972,1340458,Africa,54.907,3213.152683
Congo Rep.,1977,1536769,Africa,55.625,3259.178978
Congo Rep.,1982,1774735,Africa,56.695,4879.507522
Congo Rep.,1987,2064095,Africa,57.47,4201.194937
Congo Rep.,1992,2409073,Africa,56.433,4016.239529
Congo Rep.,1997,2800947,Africa,52.962,3484.164376
Congo Rep.,2002,3328795,Africa,52.97,3484.06197
Congo Rep.,2007,3800610,Africa,55.322,3632.557798
"Cote d'Ivoire",1952,2977019,Africa,40.477,1388.594732
"Cote d'Ivoire",1957,3300000,Africa,42.469,1500.895925
"Cote d'Ivoire",1962,3832408,Africa,44.93,1728.869428
"Cote d'Ivoire",1967,4744870,Africa,47.35,2052.050473
"Cote d'Ivoire",1972,6071696,Africa,49.801,2378.201111
"Cote d'Ivoire",1977,7459574,Africa,52.374,2517.736547
"Cote d'Ivoire",1982,9025951,Africa,53.983,2602.710169
"Cote d'Ivoire",1987,10761098,Africa,54.655,2156.956069
"Cote d'Ivoire",1992,12772596,Africa,52.044,1648.073791
"Cote d'Ivoire",1997,14625967,Africa,47.991,1786.265407
"Cote d'Ivoire",2002,16252726,Africa,46.832,1648.800823
"Cote d'Ivoire",2007,18013409,Africa,48.328,1544.750112
Djibouti,1952,63149,Africa,34.812,2669.529475
Djibouti,1957,71851,Africa,37.328,2864.969076
Djibouti,1962,89898,Africa,39.693,3020.989263
Djibouti,1967,127617,Africa,42.074,3020.050513
Djibouti,1972,178848,Africa,44.366,3694.212352
Djibouti,1977,228694,Africa,46.519,3081.761022
Djibouti,1982,305991,Africa,48.812,2879.468067
Djibouti,1987,311025,Africa,50.04,2880.102568
Djibouti,1992,384156,Africa,51.604,2377.156192
Djibouti,1997,417908,Africa,53.157,1895.016984
Djibouti,2002,447416,Africa,53.373,1908.260867
Djibouti,2007,496374,Africa,54.791,2082.481567
Egypt,1952,22223309,Africa,41.893,1418.822445
Egypt,1957,25009741,Africa,44.444,1458.915272
Egypt,1962,28173309,Africa,46.992,1693.335853
Egypt,1967,31681188,Africa,49.293,1814.880728
Egypt,1972,34807417,Africa,51.137,2024.008147
Egypt,1977,38783863,Africa,53.319,2785.493582
Egypt,1982,45681811,Africa,56.006,3503.729636
Egypt,1987,52799062,Africa,59.797,3885.46071
Egypt,1992,59402198,Africa,63.674,3794.755195
Egypt,1997,66134291,Africa,67.217,4173.181797
Egypt,2002,73312559,Africa,69.806,4754.604414
Egypt,2007,80264543,Africa,71.338,5581.180998
Equatorial Guinea,1952,216964,Africa,34.482,375.6431231
Equatorial Guinea,1957,232922,Africa,35.983,426.0964081
Equatorial Guinea,1962,249220,Africa,37.485,582.8419714
Equatorial Guinea,1967,259864,Africa,38.987,915.5960025
Equatorial Guinea,1972,277603,Africa,40.516,672.4122571
Equatorial Guinea,1977,192675,Africa,42.024,958.5668124
Equatorial Guinea,1982,285483,Africa,43.662,927.8253427
Equatorial Guinea,1987,341244,Africa,45.664,966.8968149
Equatorial Guinea,1992,387838,Africa,47.545,1132.055034
Equatorial Guinea,1997,439971,Africa,48.245,2814.480755
Equatorial Guinea,2002,495627,Africa,49.348,7703.4959
Equatorial Guinea,2007,551201,Africa,51.579,12154.08975
Eritrea,1952,1438760,Africa,35.928,328.9405571
Eritrea,1957,1542611,Africa,38.047,344.1618859
Eritrea,1962,1666618,Africa,40.158,380.9958433
Eritrea,1967,1820319,Africa,42.189,468.7949699
Eritrea,1972,2260187,Africa,44.142,514.3242082
Eritrea,1977,2512642,Africa,44.535,505.7538077
Eritrea,1982,2637297,Africa,43.89,524.8758493
Eritrea,1987,2915959,Africa,46.453,521.1341333
Eritrea,1992,3668440,Africa,49.991,582.8585102
Eritrea,1997,4058319,Africa,53.378,913.47079
Eritrea,2002,4414865,Africa,55.24,765.3500015
Eritrea,2007,4906585,Africa,58.04,641.3695236
Ethiopia,1952,20860941,Africa,34.078,362.1462796
Ethiopia,1957,22815614,Africa,36.667,378.9041632
Ethiopia,1962,25145372,Africa,40.059,419.4564161
Ethiopia,1967,27860297,Africa,42.115,516.1186438
Ethiopia,1972,30770372,Africa,43.515,566.2439442
Ethiopia,1977,34617799,Africa,44.51,556.8083834
Ethiopia,1982,38111756,Africa,44.916,577.8607471
Ethiopia,1987,42999530,Africa,46.684,573.7413142
Ethiopia,1992,52088559,Africa,48.091,421.3534653
Ethiopia,1997,59861301,Africa,49.402,515.8894013
Ethiopia,2002,67946797,Africa,50.725,530.0535319
Ethiopia,2007,76511887,Africa,52.947,690.8055759
Gabon,1952,420702,Africa,37.003,4293.476475
Gabon,1957,434904,Africa,38.999,4976.198099
Gabon,1962,455661,Africa,40.489,6631.459222
Gabon,1967,489004,Africa,44.598,8358.761987
Gabon,1972,537977,Africa,48.69,11401.94841
Gabon,1977,706367,Africa,52.79,21745.57328
Gabon,1982,753874,Africa,56.564,15113.36194
Gabon,1987,880397,Africa,60.19,11864.40844
Gabon,1992,985739,Africa,61.366,13522.15752
Gabon,1997,1126189,Africa,60.461,14722.84188
Gabon,2002,1299304,Africa,56.761,12521.71392
Gabon,2007,1454867,Africa,56.735,13206.48452
Gambia,1952,284320,Africa,30,485.2306591
Gambia,1957,323150,Africa,32.065,520.9267111
Gambia,1962,374020,Africa,33.896,599.650276
Gambia,1967,439593,Africa,35.857,734.7829124
Gambia,1972,517101,Africa,38.308,756.0868363
Gambia,1977,608274,Africa,41.842,884.7552507
Gambia,1982,715523,Africa,45.58,835.8096108
Gambia,1987,848406,Africa,49.265,611.6588611
Gambia,1992,1025384,Africa,52.644,665.6244126
Gambia,1997,1235767,Africa,55.861,653.7301704
Gambia,2002,1457766,Africa,58.041,660.5855997
Gambia,2007,1688359,Africa,59.448,752.7497265
Ghana,1952,5581001,Africa,43.149,911.2989371
Ghana,1957,6391288,Africa,44.779,1043.561537
Ghana,1962,7355248,Africa,46.452,1190.041118
Ghana,1967,8490213,Africa,48.072,1125.69716
Ghana,1972,9354120,Africa,49.875,1178.223708
Ghana,1977,10538093,Africa,51.756,993.2239571
Ghana,1982,11400338,Africa,53.744,876.032569
Ghana,1987,14168101,Africa,55.729,847.0061135
Ghana,1992,16278738,Africa,57.501,925.060154
Ghana,1997,18418288,Africa,58.556,1005.245812
Ghana,2002,20550751,Africa,58.453,1111.984578
Ghana,2007,22873338,Africa,60.022,1327.60891
Guinea,1952,2664249,Africa,33.609,510.1964923
Guinea,1957,2876726,Africa,34.558,576.2670245
Guinea,1962,3140003,Africa,35.753,686.3736739
Guinea,1967,3451418,Africa,37.197,708.7595409
Guinea,1972,3811387,Africa,38.842,741.6662307
Guinea,1977,4227026,Africa,40.762,874.6858643
Guinea,1982,4710497,Africa,42.891,857.2503577
Guinea,1987,5650262,Africa,45.552,805.5724718
Guinea,1992,6990574,Africa,48.576,794.3484384
Guinea,1997,8048834,Africa,51.455,869.4497668
Guinea,2002,8807818,Africa,53.676,945.5835837
Guinea,2007,9947814,Africa,56.007,942.6542111
Guinea-Bissau,1952,580653,Africa,32.5,299.850319
Guinea-Bissau,1957,601095,Africa,33.489,431.7904566
Guinea-Bissau,1962,627820,Africa,34.488,522.0343725
Guinea-Bissau,1967,601287,Africa,35.492,715.5806402
Guinea-Bissau,1972,625361,Africa,36.486,820.2245876
Guinea-Bissau,1977,745228,Africa,37.465,764.7259628
Guinea-Bissau,1982,825987,Africa,39.327,838.1239671
Guinea-Bissau,1987,927524,Africa,41.245,736.4153921
Guinea-Bissau,1992,1050938,Africa,43.266,745.5398706
Guinea-Bissau,1997,1193708,Africa,44.873,796.6644681
Guinea-Bissau,2002,1332459,Africa,45.504,575.7047176
Guinea-Bissau,2007,1472041,Africa,46.388,579.231743
Kenya,1952,6464046,Africa,42.27,853.540919
Kenya,1957,7454779,Africa,44.686,944.4383152
Kenya,1962,8678557,Africa,47.949,896.9663732
Kenya,1967,10191512,Africa,50.654,1056.736457
Kenya,1972,12044785,Africa,53.559,1222.359968
Kenya,1977,14500404,Africa,56.155,1267.613204
Kenya,1982,17661452,Africa,58.766,1348.225791
Kenya,1987,21198082,Africa,59.339,1361.936856
Kenya,1992,25020539,Africa,59.285,1341.921721
Kenya,1997,28263827,Africa,54.407,1360.485021
Kenya,2002,31386842,Africa,50.992,1287.514732
Kenya,2007,35610177,Africa,54.11,1463.249282
Lesotho,1952,748747,Africa,42.138,298.8462121
Lesotho,1957,813338,Africa,45.047,335.9971151
Lesotho,1962,893143,Africa,47.747,411.8006266
Lesotho,1967,996380,Africa,48.492,498.6390265
Lesotho,1972,1116779,Africa,49.767,496.5815922
Lesotho,1977,1251524,Africa,52.208,745.3695408
Lesotho,1982,1411807,Africa,55.078,797.2631074
Lesotho,1987,1599200,Africa,57.18,773.9932141
Lesotho,1992,1803195,Africa,59.685,977.4862725
Lesotho,1997,1982823,Africa,55.558,1186.147994
Lesotho,2002,2046772,Africa,44.593,1275.184575
Lesotho,2007,2012649,Africa,42.592,1569.331442
Liberia,1952,863308,Africa,38.48,575.5729961
Liberia,1957,975950,Africa,39.486,620.9699901
Liberia,1962,1112796,Africa,40.502,634.1951625
Liberia,1967,1279406,Africa,41.536,713.6036483
Liberia,1972,1482628,Africa,42.614,803.0054535
Liberia,1977,1703617,Africa,43.764,640.3224383
Liberia,1982,1956875,Africa,44.852,572.1995694
Liberia,1987,2269414,Africa,46.027,506.1138573
Liberia,1992,1912974,Africa,40.802,636.6229191
Liberia,1997,2200725,Africa,42.221,609.1739508
Liberia,2002,2814651,Africa,43.753,531.4823679
Liberia,2007,3193942,Africa,45.678,414.5073415
Libya,1952,1019729,Africa,42.723,2387.54806
Libya,1957,1201578,Africa,45.289,3448.284395
Libya,1962,1441863,Africa,47.808,6757.030816
Libya,1967,1759224,Africa,50.227,18772.75169
Libya,1972,2183877,Africa,52.773,21011.49721
Libya,1977,2721783,Africa,57.442,21951.21176
Libya,1982,3344074,Africa,62.155,17364.27538
Libya,1987,3799845,Africa,66.234,11770.5898
Libya,1992,4364501,Africa,68.755,9640.138501
Libya,1997,4759670,Africa,71.555,9467.446056
Libya,2002,5368585,Africa,72.737,9534.677467
Libya,2007,6036914,Africa,73.952,12057.49928
Madagascar,1952,4762912,Africa,36.681,1443.011715
Madagascar,1957,5181679,Africa,38.865,1589.20275
Madagascar,1962,5703324,Africa,40.848,1643.38711
Madagascar,1967,6334556,Africa,42.881,1634.047282
Madagascar,1972,7082430,Africa,44.851,1748.562982
Madagascar,1977,8007166,Africa,46.881,1544.228586
Madagascar,1982,9171477,Africa,48.969,1302.878658
Madagascar,1987,10568642,Africa,49.35,1155.441948
Madagascar,1992,12210395,Africa,52.214,1040.67619
Madagascar,1997,14165114,Africa,54.978,986.2958956
Madagascar,2002,16473477,Africa,57.286,894.6370822
Madagascar,2007,19167654,Africa,59.443,1044.770126
Malawi,1952,2917802,Africa,36.256,369.1650802
Malawi,1957,3221238,Africa,37.207,416.3698064
Malawi,1962,3628608,Africa,38.41,427.9010856
Malawi,1967,4147252,Africa,39.487,495.5147806
Malawi,1972,4730997,Africa,41.766,584.6219709
Malawi,1977,5637246,Africa,43.767,663.2236766
Malawi,1982,6502825,Africa,45.642,632.8039209
Malawi,1987,7824747,Africa,47.457,635.5173634
Malawi,1992,10014249,Africa,49.42,563.2000145
Malawi,1997,10419991,Africa,47.495,692.2758103
Malawi,2002,11824495,Africa,45.009,665.4231186
Malawi,2007,13327079,Africa,48.303,759.3499101
Mali,1952,3838168,Africa,33.685,452.3369807
Mali,1957,4241884,Africa,35.307,490.3821867
Mali,1962,4690372,Africa,36.936,496.1743428
Mali,1967,5212416,Africa,38.487,545.0098873
Mali,1972,5828158,Africa,39.977,581.3688761
Mali,1977,6491649,Africa,41.714,686.3952693
Mali,1982,6998256,Africa,43.916,618.0140641
Mali,1987,7634008,Africa,46.364,684.1715576
Mali,1992,8416215,Africa,48.388,739.014375
Mali,1997,9384984,Africa,49.903,790.2579846
Mali,2002,10580176,Africa,51.818,951.4097518
Mali,2007,12031795,Africa,54.467,1042.581557
Mauritania,1952,1022556,Africa,40.543,743.1159097
Mauritania,1957,1076852,Africa,42.338,846.1202613
Mauritania,1962,1146757,Africa,44.248,1055.896036
Mauritania,1967,1230542,Africa,46.289,1421.145193
Mauritania,1972,1332786,Africa,48.437,1586.851781
Mauritania,1977,1456688,Africa,50.852,1497.492223
Mauritania,1982,1622136,Africa,53.599,1481.150189
Mauritania,1987,1841240,Africa,56.145,1421.603576
Mauritania,1992,2119465,Africa,58.333,1361.369784
Mauritania,1997,2444741,Africa,60.43,1483.136136
Mauritania,2002,2828858,Africa,62.247,1579.019543
Mauritania,2007,3270065,Africa,64.164,1803.151496
Mauritius,1952,516556,Africa,50.986,1967.955707
Mauritius,1957,609816,Africa,58.089,2034.037981
Mauritius,1962,701016,Africa,60.246,2529.067487
Mauritius,1967,789309,Africa,61.557,2475.387562
Mauritius,1972,851334,Africa,62.944,2575.484158
Mauritius,1977,913025,Africa,64.93,3710.982963
Mauritius,1982,992040,Africa,66.711,3688.037739
Mauritius,1987,1042663,Africa,68.74,4783.586903
Mauritius,1992,1096202,Africa,69.745,6058.253846
Mauritius,1997,1149818,Africa,70.736,7425.705295
Mauritius,2002,1200206,Africa,71.954,9021.815894
Mauritius,2007,1250882,Africa,72.801,10956.99112
Morocco,1952,9939217,Africa,42.873,1688.20357
Morocco,1957,11406350,Africa,45.423,1642.002314
Morocco,1962,13056604,Africa,47.924,1566.353493
Morocco,1967,14770296,Africa,50.335,1711.04477
Morocco,1972,16660670,Africa,52.862,1930.194975
Morocco,1977,18396941,Africa,55.73,2370.619976
Morocco,1982,20198730,Africa,59.65,2702.620356
Morocco,1987,22987397,Africa,62.677,2755.046991
Morocco,1992,25798239,Africa,65.393,2948.047252
Morocco,1997,28529501,Africa,67.66,2982.101858
Morocco,2002,31167783,Africa,69.615,3258.495584
Morocco,2007,33757175,Africa,71.164,3820.17523
Mozambique,1952,6446316,Africa,31.286,468.5260381
Mozambique,1957,7038035,Africa,33.779,495.5868333
Mozambique,1962,7788944,Africa,36.161,556.6863539
Mozambique,1967,8680909,Africa,38.113,566.6691539
Mozambique,1972,9809596,Africa,40.328,724.9178037
Mozambique,1977,11127868,Africa,42.495,502.3197334
Mozambique,1982,12587223,Africa,42.795,462.2114149
Mozambique,1987,12891952,Africa,42.861,389.8761846
Mozambique,1992,13160731,Africa,44.284,410.8968239
Mozambique,1997,16603334,Africa,46.344,472.3460771
Mozambique,2002,18473780,Africa,44.026,633.6179466
Mozambique,2007,19951656,Africa,42.082,823.6856205
Namibia,1952,485831,Africa,41.725,2423.780443
Namibia,1957,548080,Africa,45.226,2621.448058
Namibia,1962,621392,Africa,48.386,3173.215595
Namibia,1967,706640,Africa,51.159,3793.694753
Namibia,1972,821782,Africa,53.867,3746.080948
Namibia,1977,977026,Africa,56.437,3876.485958
Namibia,1982,1099010,Africa,58.968,4191.100511
Namibia,1987,1278184,Africa,60.835,3693.731337
Namibia,1992,1554253,Africa,61.999,3804.537999
Namibia,1997,1774766,Africa,58.909,3899.52426
Namibia,2002,1972153,Africa,51.479,4072.324751
Namibia,2007,2055080,Africa,52.906,4811.060429
Niger,1952,3379468,Africa,37.444,761.879376
Niger,1957,3692184,Africa,38.598,835.5234025
Niger,1962,4076008,Africa,39.487,997.7661127
Niger,1967,4534062,Africa,40.118,1054.384891
Niger,1972,5060262,Africa,40.546,954.2092363
Niger,1977,5682086,Africa,41.291,808.8970728
Niger,1982,6437188,Africa,42.598,909.7221354
Niger,1987,7332638,Africa,44.555,668.3000228
Niger,1992,8392818,Africa,47.391,581.182725
Niger,1997,9666252,Africa,51.313,580.3052092
Niger,2002,11140655,Africa,54.496,601.0745012
Niger,2007,12894865,Africa,56.867,619.6768924
Nigeria,1952,33119096,Africa,36.324,1077.281856
Nigeria,1957,37173340,Africa,37.802,1100.592563
Nigeria,1962,41871351,Africa,39.36,1150.927478
Nigeria,1967,47287752,Africa,41.04,1014.514104
Nigeria,1972,53740085,Africa,42.821,1698.388838
Nigeria,1977,62209173,Africa,44.514,1981.951806
Nigeria,1982,73039376,Africa,45.826,1576.97375
Nigeria,1987,81551520,Africa,46.886,1385.029563
Nigeria,1992,93364244,Africa,47.472,1619.848217
Nigeria,1997,106207839,Africa,47.464,1624.941275
Nigeria,2002,119901274,Africa,46.608,1615.286395
Nigeria,2007,135031164,Africa,46.859,2013.977305
Reunion,1952,257700,Africa,52.724,2718.885295
Reunion,1957,308700,Africa,55.09,2769.451844
Reunion,1962,358900,Africa,57.666,3173.72334
Reunion,1967,414024,Africa,60.542,4021.175739
Reunion,1972,461633,Africa,64.274,5047.658563
Reunion,1977,492095,Africa,67.064,4319.804067
Reunion,1982,517810,Africa,69.885,5267.219353
Reunion,1987,562035,Africa,71.913,5303.377488
Reunion,1992,622191,Africa,73.615,6101.255823
Reunion,1997,684810,Africa,74.772,6071.941411
Reunion,2002,743981,Africa,75.744,6316.1652
Reunion,2007,798094,Africa,76.442,7670.122558
Rwanda,1952,2534927,Africa,40,493.3238752
Rwanda,1957,2822082,Africa,41.5,540.2893983
Rwanda,1962,3051242,Africa,43,597.4730727
Rwanda,1967,3451079,Africa,44.1,510.9637142
Rwanda,1972,3992121,Africa,44.6,590.5806638
Rwanda,1977,4657072,Africa,45,670.0806011
Rwanda,1982,5507565,Africa,46.218,881.5706467
Rwanda,1987,6349365,Africa,44.02,847.991217
Rwanda,1992,7290203,Africa,23.599,737.0685949
Rwanda,1997,7212583,Africa,36.087,589.9445051
Rwanda,2002,7852401,Africa,43.413,785.6537648
Rwanda,2007,8860588,Africa,46.242,863.0884639
Sao Tome and Principe,1952,60011,Africa,46.471,879.5835855
Sao Tome and Principe,1957,61325,Africa,48.945,860.7369026
Sao Tome and Principe,1962,65345,Africa,51.893,1071.551119
Sao Tome and Principe,1967,70787,Africa,54.425,1384.840593
Sao Tome and Principe,1972,76595,Africa,56.48,1532.985254
Sao Tome and Principe,1977,86796,Africa,58.55,1737.561657
Sao Tome and Principe,1982,98593,Africa,60.351,1890.218117
Sao Tome and Principe,1987,110812,Africa,61.728,1516.525457
Sao Tome and Principe,1992,125911,Africa,62.742,1428.777814
Sao Tome and Principe,1997,145608,Africa,63.306,1339.076036
Sao Tome and Principe,2002,170372,Africa,64.337,1353.09239
Sao Tome and Principe,2007,199579,Africa,65.528,1598.435089
Senegal,1952,2755589,Africa,37.278,1450.356983
Senegal,1957,3054547,Africa,39.329,1567.653006
Senegal,1962,3430243,Africa,41.454,1654.988723
Senegal,1967,3965841,Africa,43.563,1612.404632
Senegal,1972,4588696,Africa,45.815,1597.712056
Senegal,1977,5260855,Africa,48.879,1561.769116
Senegal,1982,6147783,Africa,52.379,1518.479984
Senegal,1987,7171347,Africa,55.769,1441.72072
Senegal,1992,8307920,Africa,58.196,1367.899369
Senegal,1997,9535314,Africa,60.187,1392.368347
Senegal,2002,10870037,Africa,61.6,1519.635262
Senegal,2007,12267493,Africa,63.062,1712.472136
Sierra Leone,1952,2143249,Africa,30.331,879.7877358
Sierra Leone,1957,2295678,Africa,31.57,1004.484437
Sierra Leone,1962,2467895,Africa,32.767,1116.639877
Sierra Leone,1967,2662190,Africa,34.113,1206.043465
Sierra Leone,1972,2879013,Africa,35.4,1353.759762
Sierra Leone,1977,3140897,Africa,36.788,1348.285159
Sierra Leone,1982,3464522,Africa,38.445,1465.010784
Sierra Leone,1987,3868905,Africa,40.006,1294.447788
Sierra Leone,1992,4260884,Africa,38.333,1068.696278
Sierra Leone,1997,4578212,Africa,39.897,574.6481576
Sierra Leone,2002,5359092,Africa,41.012,699.489713
Sierra Leone,2007,6144562,Africa,42.568,862.5407561
Somalia,1952,2526994,Africa,32.978,1135.749842
Somalia,1957,2780415,Africa,34.977,1258.147413
Somalia,1962,3080153,Africa,36.981,1369.488336
Somalia,1967,3428839,Africa,38.977,1284.73318
Somalia,1972,3840161,Africa,40.973,1254.576127
Somalia,1977,4353666,Africa,41.974,1450.992513
Somalia,1982,5828892,Africa,42.955,1176.807031
Somalia,1987,6921858,Africa,44.501,1093.244963
Somalia,1992,6099799,Africa,39.658,926.9602964
Somalia,1997,6633514,Africa,43.795,930.5964284
Somalia,2002,7753310,Africa,45.936,882.0818218
Somalia,2007,9118773,Africa,48.159,926.1410683
South Africa,1952,14264935,Africa,45.009,4725.295531
South Africa,1957,16151549,Africa,47.985,5487.104219
South Africa,1962,18356657,Africa,49.951,5768.729717
South Africa,1967,20997321,Africa,51.927,7114.477971
South Africa,1972,23935810,Africa,53.696,7765.962636
South Africa,1977,27129932,Africa,55.527,8028.651439
